stopID,stopName,lat,lon
15398,"McAllister St & Laguna St",37.7793299,-122.42671
15399,"McAllister St & Laguna St",37.77919,-122.4269499
15400,"McAllister St & Pierce St",37.7782699,-122.43493
15401,"McAllister St & Pierce St",37.77815,-122.4351899
15404,"McAllister St & Van Ness Ave",37.7800899,-122.42071
15405,"McAllister St & Van Ness Ave",37.7799899,-122.42014
15417,"Powell Station Inbound",37.7842,-122.4076899
15418,"Metro Terminal",37.7208799,-122.44665
15419,"Van Ness Station Inbound",37.7750699,-122.41919
15448,"Balboa Park Bart",37.7208999,-122.44666
15462,"North Point St & Kearny St",37.8073499,-122.4079
15470,"North Point St & Stockton St",37.8070399,-122.41038
15471,"North Point St & Stockton St",37.8068799,-122.41059
15528,"Mission St & 1st St",37.7899199,-122.39749
15529,"Mission St & 2nd St",37.7877499,-122.40024
15530,"Mission St & 2nd St",37.78787,-122.3998499
15531,"Mission St & 3rd St",37.7865099,-122.40157
15532,"Mission St & 3rd St",37.78597,-122.4024899
15533,"Mission St & 4th St",37.7846399,-122.40393
15534,"Mission St & 4th St",37.78436,-122.4045199
15535,"Mission St & 5th St",37.7825899,-122.40654
15536,"Mission St & 5th St",37.7827299,-122.40664
15537,"Mission St & 6th St",37.7811899,-122.40831
15538,"Mission St & 6th St",37.78075,-122.4090999
15539,"Mission St & 7th St",37.77897,-122.4113499
15540,"Mission St & 8th St",37.7772299,-122.41355
15541,"Mission St & 8th St",37.7777,-122.4127299
15542,"Mission St & 9th St",37.7764499,-122.41431
15543,"Mission St & 9th St",37.77594,-122.4151799
15544,"Mission St & 11th St",37.7742199,-122.41712
15545,"Mission St & 11th St",37.7743099,-122.41729
15546,"Mission St & 13th St",37.77047,-122.4197799
15547,"Mission St & 14th St",37.76862,-122.41993
15548,"Mission St & 14th St",37.7678,-122.42002
15549,"Mission St & 15th St",37.76714,-122.41979
15550,"Mission St & 15th St",37.7661999,-122.4198599
15551,"Mission St & 16th St",37.7655399,-122.41964
15552,"Mission St & 16th St",37.7645499,-122.41971
15553,"Mission St & 18th St",37.7626399,-122.4193499
15554,"Mission St & 18th St",37.7617599,-122.4194599
15555,"Mission St & 19th St",37.76066,-122.41917
15556,"Mission St & 19th St",37.7598,-122.41925
15557,"Mission St & 20th St",37.7591099,-122.4190199
15558,"Mission St & 20th St",37.7581699,-122.4190899
15559,"Mission St & 21st St",37.75751,-122.41887
15560,"Mission St & 21st St",37.7565899,-122.4189499
15561,"Mission St & 22nd St",37.7558199,-122.4187099
15562,"Mission St & 22nd St",37.75517,-122.4188
15563,"Mission St & 23rd St",37.75428,-122.41856
15564,"Mission St & 23rd St",37.75343,-122.41863
15565,"Mission St & 24th St",37.7527299,-122.41841
15566,"Mission St & 24th St",37.7519599,-122.41853
15567,"Mission St & 26th St",37.7495099,-122.4181
15568,"Mission St & 26th St",37.74857,-122.4181799
15569,"Mission St & 29th St",37.7442899,-122.42064
15570,"Mission St & 29th St",37.74381,-122.4211299
15571,"Mission St & 30th St",37.7424399,-122.42182
15572,"Mission St & 30th St",37.7424399,-122.422
15573,"4080 Mission St",37.73217,-122.4279999
15574,"Mission St & Acton St",37.7088899,-122.4522
15575,"Mission St & Allison St",37.71448,-122.4426399
15577,"Mission St & Appleton Ave",37.73887,-122.42387
15578,"Mission St & Appleton Ave",37.73899,-122.4240399
15579,"Mission St & Beale St",37.79114,-122.3959199
15580,"Mission St & Bosworth St",37.73334,-122.4268199
15582,"Mission St & Brazil Ave",37.72454,-122.4348099
15583,"Mission St & Cortland Ave",37.74105,-122.4227599
15584,"Mission St & Cortland Ave",37.7411299,-122.42284
15585,"Mission St & Evergreen St",37.70741,-122.4565299
15586,"Mission St & Excelsior Ave",37.7263599,-122.43351
15587,"Mission St & Fair Ave",37.74592,-122.4195899
15588,"Mission St & Flournoy St",37.70682,-122.45906
15589,"Mission St & Foote Ave",37.7128499,-122.44462
15590,"Mission St & Francis St",37.7263499,-122.43365
15591,"Mission St & Fremont St",37.7901499,-122.39695
15592,"Mission St & Geneva Ave",37.7164599,-122.44115
15593,"Mission St & Geneva Ave",37.7166399,-122.44078
15594,"Mission St & Goethe St",37.7073599,-122.45708
15595,"Mission St & Guttenberg St",37.7125099,-122.44475
15596,"Mission St & Highland Ave",37.7374499,-122.42396
15597,"Mission St & Highland Ave",37.7370599,-122.4242
15598,"Mission St & Italy Ave",37.7191499,-122.43909
15599,"Mission St & Italy Ave",37.7186499,-122.43926
15600,"Mission St & Lawrence Ave",37.7094999,-122.45087
15601,"Mission St & Lowell St",37.71172,-122.4456899
15602,"Mission St & Lowell St",37.71147,-122.4465299
15603,"Mission St & Main St",37.7919699,-122.39493
15604,"Mission St & Mt Vernon Ave",37.7146999,-122.44265
15605,"Mission St & Murray St",37.73404,-122.4259199
15607,"Mission St & Norton St",37.72431,-122.4351899
15608,"Mission St & Oliver St",37.7096199,-122.45006
15609,"Mission St & Onondaga Ave",37.72128,-122.4374799
15610,"Mission St & Persia Ave",37.72338,-122.4356799
15611,"Mission St & Precita Ave",37.74711,-122.4188199
15612,"Mission St & Precita Ave",37.74694,-122.4190999
15613,"Mission St & Richland Ave",37.7359099,-122.42442
15614,"Mission St & Richland Ave",37.73562,-122.4246999
15615,"Mission St & Russia Ave",37.7214699,-122.43712
15616,"Mission St & Ruth St",37.7228099,-122.43633
15619,"Mission St & Sickles Ave",37.70866,-122.4533199
15620,"Mission St & Silver Ave",37.7286199,-122.4313
15621,"Mission St & Silver Ave",37.7286999,-122.43141
15623,"Mission St & Spear St",37.79239,-122.3943499
15624,"Mission St & Trumbull St",37.73066,-122.42927
15625,"Mission St & Trumbull St",37.73045,-122.4297099
15626,"Mission St & Valencia St",37.74508,-122.4202999
15627,"Mission St & Whittier St",37.7104799,-122.44834
15628,"Mission St & Whittier St",37.71022,-122.4484499
15638,"Market St & 1st St",37.7908999,-122.39914
15639,"Market St & 2nd St",37.7893499,-122.40131
15640,"Market St & 3rd St",37.7875299,-122.40352
15641,"Market St & 3rd St",37.7877099,-122.40321
15642,"Market Between 4th & 3rd St",37.7865999,-122.40459
15643,"Market St & 4th St",37.7856499,-122.40589
15644,"Market Between 5th & 4th St",37.7848399,-122.40683
15645,"Market St & 5th St",37.7838899,-122.40814
15646,"Market Between 5th & 6th St",37.7833999,-122.40866
15647,"Market St & 6th St",37.7820999,-122.4104
15648,"Market Between 6th & 7th",37.7812899,-122.41133
15649,"Market St Bet 7th & 8th St",37.7798099,-122.41319
15650,"Market St & 7th St",37.7803599,-122.41261
15651,"Market St & 8th St",37.7786099,-122.41483
15652,"Market St & 9th St",37.7774099,-122.41634
15655,"Market St & 5th St North",37.7840799,-122.40799
15656,"Market St & 7th St North",37.7805699,-122.41244
15657,"Market St & Battery St",37.7911099,-122.39907
15658,"Market St & Beale St",37.79257,-122.3970199
15659,"Market St & Buchanan St",37.76979,-122.4261499
15661,"Market St & Church St",37.7678299,-122.42863
15662,"Market St & Church St",37.7672599,-122.42915
15668,"Market St & Dolores St",37.76888,-122.4270999
15669,"Market St & Drumm St",37.7934699,-122.39618
15671,"Market St & Front St",37.7919199,-122.39815
15672,"Market St & Gough St",37.77327,-122.4217699
15673,"Market St & Gough St",37.7728799,-122.42199
15674,"Market St & Grant Ave",37.78639,-122.4051599
15675,"Market St & Guerrero St",37.7705699,-122.42497
15676,"Market St & Hyde St",37.7791099,-122.41438
15678,"Market St & Kearny St",37.78773,-122.4033699
15679,"Market St & Larkin St",37.77759,-122.4162099
15680,"Market St & Larkin St",37.7775999,-122.41624
15681,"Market St & Laguna St",37.77095,-122.4246699
15682,"Market St & Main St",37.7929799,-122.39663
15683,"Market St & Mason St",37.7828499,-122.40964
15684,"Market St & Montgomery St",37.7884899,-122.40248
15685,"Market St & New Montgomery St",37.7886099,-122.40216
15686,"Market St & Noe St",37.7644899,-122.43281
15687,"Market St & Noe St",37.7639599,-122.43332
15688,"Market St & Powell St",37.7846799,-122.40731
15689,"Market St & Sansome St",37.7901599,-122.40041
15690,"Market St & Sanchez St",37.7661899,-122.43071
15691,"Market St & Sanchez St",37.7656899,-122.43114
15692,"Market St & South Van Ness Ave",37.7750599,-122.41932
15693,"Market St & Steuart St",37.7942599,-122.39491
15694,"Market St & Stockton St",37.7858599,-122.40574
15695,"Market St & Taylor St",37.78232,-122.4102299
15696,"Market St & Van Ness Ave",37.7752399,-122.41918
15704,"Masonic Ave & Frederick St",37.7675099,-122.4448499
15711,"Masonic Ave & Haight St",37.77009,-122.4454099
15726,"Church St Station Inbound",37.7671899,-122.42917
15727,"Civic Center Station Inbound",37.77854,-122.4148099
15728,"Castro Station Inbound",37.7626199,-122.43523
15730,"Forest Hill Station Inbound",37.7483499,-122.45862
15731,"Montgomery Station Inbound",37.7887,-122.4019199
15741,"Noriega St & 25th Ave",37.75404,-122.4827699
15742,"Noriega St & 25th Ave",37.75388,-122.4830099
15744,"Noriega St & 27th Ave",37.75378,-122.4851699
15745,"Noriega St & 28th Ave",37.7539,-122.4859899
15746,"Noriega St & 29th Ave",37.7536899,-122.48731
15747,"Noriega St & 31st Ave",37.7537499,-122.4892
15748,"Noriega St & 31st Ave",37.75359,-122.4894499
15751,"Noriega St & 34th Ave",37.7536199,-122.49243
15752,"Noriega St & 34th Ave",37.7534599,-122.49265
15753,"Noriega St & 38th Ave",37.7534299,-122.49672
15754,"Noriega St & 39th Ave",37.7532199,-122.49801
15755,"Noriega St & 40th Ave",37.7533299,-122.49885
15756,"Noriega St & 41st Ave",37.7531299,-122.50017
15757,"Noriega St & 42nd Ave",37.75324,-122.5009999
15758,"Noriega St & 43rd Ave",37.7530299,-122.50231
15759,"Noriega St & 44th Ave",37.75312,-122.5035699
15760,"Noriega St & 45th Ave",37.75294,-122.5044499
15761,"Noriega St & 46th Ave",37.7530299,-122.50571
15762,"Noriega St & 46th Ave",37.75289,-122.5055699
15763,"Noriega St & 48th Ave",37.7529299,-122.50785
15764,"Noriega St & Sunset Blvd",37.7534899,-122.49506
15765,"Noriega St & Sunset Blvd",37.7533299,-122.49542
15772,"Oak St & Franklin St",37.77506,-122.4219499
15779,"Ocean Ave & Aptos Ave",37.7282899,-122.4675599
15780,"Ocean Ave & Aptos Ave",37.7283799,-122.4678699
15784,"City College Pedestrian Bridge",37.7230399,-122.45145
15785,"City College Pedestrian Bridge",37.72295,-122.4508699
15786,"Ocean Ave & Cerritos Ave",37.7272499,-122.4667599
15787,"Ocean Ave & Dorado Ter",37.7249599,-122.4610599
15788,"Ocean Ave & Fairfield Way",37.7260099,-122.4640699
15793,"Ocean Ave & Jules Ave",37.7249599,-122.4613899
15794,"Ocean Ave & Lee St",37.7234599,-122.4539999
15795,"Ocean Ave & Lee St",37.7234499,-122.4542199
15797,"Ocean Ave & Miramar Ave",37.72439,-122.45808
15798,"Ocean Ave & Miramar Ave",37.7242599,-122.4583099
15806,"Ocean Ave & San Leandro Way",37.7299899,-122.4690999
15807,"Ocean Ave & San Leandro Way",37.72995,-122.4694699
15808,"Ocean Ave & Victoria St",37.72603,-122.46434
15809,"Ocean Ave & Westgate Dr",37.7271999,-122.4664799
15825,"Orizaba Ave & Broad St",37.7133299,-122.4625799
15826,"Ortega St & 9th Ave",37.75278,-122.46563
15827,"Ortega St & 10th Ave",37.7528899,-122.4664799
15828,"Ortega St & 48th Ave",37.7509299,-122.50751
15835,"150 Otis St",37.77073,-122.42031
15836,"Otis St & 12th St",37.7728099,-122.41917
15837,"Pacific Ave & Grant Ave",37.7969799,-122.40673
15838,"Pacific Ave & Hyde St",37.79555,-122.4181999
15839,"Pacific Ave & Hyde St",37.79538,-122.4183899
15840,"Pacific Ave & Jones St",37.7959599,-122.41491
15841,"Pacific Ave & Jones St",37.7957899,-122.4151
15842,"Pacific Ave & Kearny St",37.7971699,-122.40522
15843,"Pacific Ave & Larkin St",37.7953299,-122.41986
15844,"Pacific Ave & Larkin St",37.79515,-122.4200299
15845,"Pacific Ave & Leavenworth St",37.7957599,-122.41655
15846,"Pacific Ave & Leavenworth St",37.79559,-122.4167399
15847,"Pacific Ave & Mason St",37.79638,-122.4116199
15848,"Pacific Ave & Mason St",37.79621,-122.4118099
15849,"Pacific Ave & Montgomery St",37.7973899,-122.40358
15850,"Pacific Ave & Polk St",37.7951099,-122.42148
15851,"Pacific Ave & Polk St",37.795,-122.4212499
15852,"Pacific Ave & Powell St",37.7965599,-122.40999
15853,"Pacific Ave & Powell St",37.7964099,-122.41017
15854,"Pacific Ave & Sansome St",37.7975399,-122.4023699
15856,"Pacific Ave & Taylor St",37.7961699,-122.41327
15857,"Pacific Ave & Taylor St",37.7959999,-122.41346
15858,"Pacific Ave & Van Ness Ave",37.7948999,-122.42313
15859,"Pacific Ave & Van Ness Ave",37.7947799,-122.4229
15860,"Page St & Franklin St",37.77419,-122.4209599
15863,"Palou Ave & 3rd St",37.7340199,-122.39082
15885,"Parnassus Ave & 4th Ave",37.7627299,-122.46074
15887,"500 Parnassus Ave",37.7633099,-122.45875
15889,"Parnassus Ave & Cole St",37.7649099,-122.45008
15890,"Parnassus Ave & Cole St",37.76479,-122.4498499
15891,"Parnassus Ave & Hillway Ave",37.7638099,-122.45697
15892,"Parnassus Ave & Hillway Ave",37.7637199,-122.45674
15893,"Parnassus Ave & Shrader St",37.76477,-122.4510999
15894,"Parnassus Ave & Shrader St",37.7646,-122.4512999
15895,"Parnassus Ave & Stanyan St",37.7645499,-122.45288
15896,"Parnassus Ave & Stanyan St",37.7644299,-122.45265
15897,"Parnassus Ave & Willard St",37.76435,-122.4545299
15898,"Parnassus Ave & Willard St",37.7642399,-122.4543
15926,"Phelan Loop",37.7234699,-122.45265
15942,"Pine St & Davis St",37.7925399,-122.39772
15944,"Pine St & Montgomery St",37.7919699,-122.40245
16016,"Post St & Larkin St",37.7870499,-122.41772
16017,"Post St & Leavenworth St",37.78745,-122.4145899
16018,"Post St & Laguna St",37.78577,-122.42767
16019,"Post St & Montgomery St",37.78901,-122.4023799
16020,"Post St & Octavia St",37.7859099,-122.42665
16021,"Post St & Polk St",37.7867999,-122.41956
16022,"Post St & Powell St",37.7882999,-122.40793
16023,"Post St & Taylor St",37.7878799,-122.41132
16024,"Post St & Van Ness Ave",37.7865799,-122.42145
16026,"Potrero Ave & 16th St",37.7660299,-122.40747
16027,"Potrero Ave & 16th St",37.7656999,-122.40765
16028,"Potrero Ave & 17th St",37.76474,-122.40735
16029,"Potrero Ave & 17th St",37.7642299,-122.4075399
16030,"Potrero Ave & 18th St",37.7618499,-122.4070499
16031,"Potrero Ave & 18th St",37.76164,-122.40729
16032,"Potrero Ave & 20th St",37.7596199,-122.4068399
16033,"Potrero Ave & 20th St",37.7590799,-122.4070499
16034,"Potrero Ave & 21st St",37.7574899,-122.4068999
16035,"Potrero Ave & 22nd St",37.75719,-122.4066
16036,"Potrero Ave & 22nd St",37.7558799,-122.4067499
16037,"Potrero Ave & 23rd St",37.75399,-122.40657
16038,"Potrero Ave & 24th St",37.7532499,-122.40627
16039,"Potrero Ave & 24th St",37.7526799,-122.40644
16040,"Potrero Ave & 25th St",37.75164,-122.40608
16041,"Potrero Ave & 25th St",37.7512599,-122.4063399
16043,"Potrero Ave & Alameda St",37.76844,-122.4079199
16045,"Powell St & Bay St",37.8057399,-122.4118299
16054,"Powell St & Filbert St",37.80123,-122.41112
16055,"Powell St & Francisco St",37.80496,-122.41188
16056,"Powell St & Francisco St",37.80481,-122.41165
16060,"Powell St & Lombard St",37.8029499,-122.4112699
16061,"Powell St & Lombard St",37.80277,-122.41143
16066,"Powell St & North Point St",37.8064999,-122.4121799
16089,"Presidio Ave & California St",37.7873699,-122.44688
16090,"Presidio Ave & Clay St",37.7891799,-122.4472599
16091,"Presidio Ave & Clay St",37.78897,-122.44704
16095,"Presidio Ave & Jackson St",37.79071,-122.4474
16096,"Presidio Ave & Pine St",37.78624,-122.44653
16097,"Presidio Ave & Pine St",37.7863299,-122.4467599
16098,"Presidio Ave & Sutter St",37.78454,-122.4462
16119,"Sf General Hospital",37.7554099,-122.4064699
16124,"Post St & Gough St",37.7861199,-122.42498
16125,"Post St & Grant Ave",37.78855,-122.4059899
16126,"Post St & Hyde St",37.7872399,-122.41626
16127,"Post St & Jones St",37.7876499,-122.41295
16135,"Quintara St & 12th Ave",37.74904,-122.4683699
16136,"Quintara St & 12th Ave",37.7488699,-122.46856
16168,"Quintara St & Cragmont Ave",37.7490899,-122.46768
16169,"Quintara St & Cragmont Ave",37.74898,-122.4670499
16170,"Quintara St & Funston Ave",37.7489899,-122.46942
16171,"Quintara St & Funston Ave",37.74883,-122.46964
16172,"Randolph St & Arch St",37.7143399,-122.46698
16173,"Randolph St & Arch St",37.7142,-122.46722
16174,"Randolph St & Bright St",37.7143499,-122.46339
16175,"Randolph St & Bright St",37.7142399,-122.46361
16187,"Rhode Island St & 15th St",37.7674699,-122.4029099
16188,"Rhode Island St & 15th St",37.7673199,-122.4027299
16189,"Rhode Island St & 16th St",37.7663199,-122.40263
16190,"Rhode Island St & 16th St",37.76616,-122.4028
16191,"Rhode Island St & 17th St",37.7648699,-122.4026699
16198,"Rhode Island St & 24th St",37.75339,-122.40157
16199,"Rhode Island St & 25th St",37.7521099,-122.4014699
16200,"Rhode Island St & 26th St",37.75073,-122.40134
16201,"Rhode Island St & Alameda St",37.76874,-122.40304
16202,"Rhode Island St & Alameda St",37.76857,-122.40284
16213,"Right Of Way & 18th St",37.7611899,-122.4281799
16214,"Right Of Way & 20th St",37.7582599,-122.4279199
16215,"Right Of Way & 20th St",37.7582299,-122.42779
16216,"Right Of Way & 21st St",37.7566399,-122.4269199
16217,"Right Of Way & 21st St",37.7564399,-122.42682
16218,"Church St & 22nd St",37.7546099,-122.4277499
16219,"Right Of Way & Eucalyptus Dr",37.7311899,-122.47435
16220,"Right Of Way & Eucalyptus Dr",37.7309899,-122.47437
16221,"Right Of Way & Liberty St",37.75745,-122.427
16222,"Right Of Way & Liberty St",37.7572399,-122.42687
16223,"Ocean Ave & Right Of Way",37.73202,-122.4737199
16224,"Ocean Ave & Right Of Way",37.7318099,-122.47381
16257,"San Jose Ave & Farallones St",37.7141499,-122.45215
16259,"San Jose Ave & Farallones St",37.7140699,-122.45208
16262,"San Jose Ave & Geneva Ave",37.7204599,-122.44689
16265,"San Jose Ave & Lakeview Ave",37.7162599,-122.45033
16266,"San Jose Ave & Lakeview Ave",37.71608,-122.4504299
16268,"San Jose Ave & Mt Vernon Ave",37.71828,-122.4485899
16269,"San Jose Ave & Niagara Ave",37.7193999,-122.44762
